"","country","continent","year","lifeExp","pop","gdpPercap","diff_lifeExp","diff_pop"
"1098","New Zealand","Oceania",1977,72.22,3164900,16233.7177,0.329999999999998,235800
"1099","New Zealand","Oceania",1982,73.84,3210650,17632.4104,1.62,45750
"1100","New Zealand","Oceania",1987,74.32,3317166,19007.19129,0.47999999999999,106516
"1101","New Zealand","Oceania",1992,76.33,3437674,18363.32494,2.01000000000001,120508
"1102","New Zealand","Oceania",1997,77.55,3676187,21050.41377,1.22,238513
"1103","New Zealand","Oceania",2002,79.11,3908037,23189.80135,1.56,231850
"1104","New Zealand","Oceania",2007,80.204,4115771,25185.00911,1.09399999999999,207734
"1105","Nicaragua","Americas",1952,42.314,1165790,3112.363948,0,0
"1106","Nicaragua","Americas",1957,45.432,1358828,3457.415947,3.118,193038
"1107","Nicaragua","Americas",1962,48.632,1590597,3634.364406,3.2,231769
"1108","Nicaragua","Americas",1967,51.884,1865490,4643.393534,3.252,274893
"1109","Nicaragua","Americas",1972,55.151,2182908,4688.593267,3.267,317418
"1110","Nicaragua","Americas",1977,57.47,2554598,5486.371089,2.319,371690
"1111","Nicaragua","Americas",1982,59.298,2979423,3470.338156,1.828,424825
"1112","Nicaragua","Americas",1987,62.008,3344353,2955.984375,2.71,364930
"1113","Nicaragua","Americas",1992,65.843,4017939,2170.151724,3.835,673586
"1114","Nicaragua","Americas",1997,68.426,4609572,2253.023004,2.583,591633
"1115","Nicaragua","Americas",2002,70.836,5146848,2474.548819,2.41,537276
"1116","Nicaragua","Americas",2007,72.899,5675356,2749.320965,2.063,528508
"1117","Niger","Africa",1952,37.444,3379468,761.879376,0,0
"1118","Niger","Africa",1957,38.598,3692184,835.5234025,1.154,312716
"1119","Niger","Africa",1962,39.487,4076008,997.7661127,0.889000000000003,383824
"1120","Niger","Africa",1967,40.118,4534062,1054.384891,0.631,458054
"1121","Niger","Africa",1972,40.546,5060262,954.2092363,0.427999999999997,526200
"1122","Niger","Africa",1977,41.291,5682086,808.8970728,0.744999999999997,621824
"1123","Niger","Africa",1982,42.598,6437188,909.7221354,1.307,755102
"1124","Niger","Africa",1987,44.555,7332638,668.3000228,1.957,895450
"1125","Niger","Africa",1992,47.391,8392818,581.182725,2.836,1060180
"1126","Niger","Africa",1997,51.313,9666252,580.3052092,3.922,1273434
"1127","Niger","Africa",2002,54.496,11140655,601.0745012,3.183,1474403
"1128","Niger","Africa",2007,56.867,12894865,619.6768924,2.371,1754210
"1129","Nigeria","Africa",1952,36.324,33119096,1077.281856,0,0
"1130","Nigeria","Africa",1957,37.802,37173340,1100.592563,1.478,4054244
"1131","Nigeria","Africa",1962,39.36,41871351,1150.927478,1.558,4698011
"1132","Nigeria","Africa",1967,41.04,47287752,1014.514104,1.68,5416401
"1133","Nigeria","Africa",1972,42.821,53740085,1698.388838,1.781,6452333
"1134","Nigeria","Africa",1977,44.514,62209173,1981.951806,1.693,8469088
"1135","Nigeria","Africa",1982,45.826,73039376,1576.97375,1.312,10830203
"1136","Nigeria","Africa",1987,46.886,81551520,1385.029563,1.06,8512144
"1137","Nigeria","Africa",1992,47.472,93364244,1619.848217,0.585999999999999,11812724
"1138","Nigeria","Africa",1997,47.464,106207839,1624.941275,-0.00800000000000267,12843595
"1139","Nigeria","Africa",2002,46.608,119901274,1615.286395,-0.856000000000002,13693435
"1140","Nigeria","Africa",2007,46.859,135031164,2013.977305,0.251000000000005,15129890
"1141","Norway","Europe",1952,72.67,3327728,10095.42172,0,0
"1142","Norway","Europe",1957,73.44,3491938,11653.97304,0.769999999999996,164210
"1143","Norway","Europe",1962,73.47,3638919,13450.40151,0.0300000000000011,146981
"1144","Norway","Europe",1967,74.08,3786019,16361.87647,0.609999999999999,147100
"1145","Norway","Europe",1972,74.34,3933004,18965.05551,0.260000000000005,146985
"1146","Norway","Europe",1977,75.37,4043205,23311.34939,1.03,110201
"1147","Norway","Europe",1982,75.97,4114787,26298.63531,0.599999999999994,71582
"1148","Norway","Europe",1987,75.89,4186147,31540.9748,-0.0799999999999983,71360
"1149","Norway","Europe",1992,77.32,4286357,33965.66115,1.42999999999999,100210
"1150","Norway","Europe",1997,78.32,4405672,41283.16433,1,119315
"1151","Norway","Europe",2002,79.05,4535591,44683.97525,0.730000000000004,129919
"1152","Norway","Europe",2007,80.196,4627926,49357.19017,1.146,92335
"1153","Oman","Asia",1952,37.578,507833,1828.230307,0,0
"1154","Oman","Asia",1957,40.08,561977,2242.746551,2.502,54144
"1155","Oman","Asia",1962,43.165,628164,2924.638113,3.085,66187
"1156","Oman","Asia",1967,46.988,714775,4720.942687,3.823,86611
"1157","Oman","Asia",1972,52.143,829050,10618.03855,5.155,114275
"1158","Oman","Asia",1977,57.367,1004533,11848.34392,5.224,175483
"1159","Oman","Asia",1982,62.728,1301048,12954.79101,5.361,296515
"1160","Oman","Asia",1987,67.734,1593882,18115.22313,5.00599999999999,292834
"1161","Oman","Asia",1992,71.197,1915208,18616.70691,3.46300000000001,321326
"1162","Oman","Asia",1997,72.499,2283635,19702.05581,1.30199999999999,368427
"1163","Oman","Asia",2002,74.193,2713462,19774.83687,1.694,429827
"1164","Oman","Asia",2007,75.64,3204897,22316.19287,1.447,491435
"1165","Pakistan","Asia",1952,43.436,41346560,684.5971438,0,0
"1166","Pakistan","Asia",1957,45.557,46679944,747.0835292,2.121,5333384
"1167","Pakistan","Asia",1962,47.67,53100671,803.3427418,2.113,6420727
"1168","Pakistan","Asia",1967,49.8,60641899,942.4082588,2.13,7541228
"1169","Pakistan","Asia",1972,51.929,69325921,1049.938981,2.129,8684022
"1170","Pakistan","Asia",1977,54.043,78152686,1175.921193,2.114,8826765
"1171","Pakistan","Asia",1982,56.158,91462088,1443.429832,2.115,13309402
"1172","Pakistan","Asia",1987,58.245,105186881,1704.686583,2.087,13724793
"1173","Pakistan","Asia",1992,60.838,120065004,1971.829464,2.593,14878123
"1174","Pakistan","Asia",1997,61.818,135564834,2049.350521,0.979999999999997,15499830
"1175","Pakistan","Asia",2002,63.61,153403524,2092.712441,1.792,17838690
"1176","Pakistan","Asia",2007,65.483,169270617,2605.94758,1.873,15867093
"1177","Panama","Americas",1952,55.191,940080,2480.380334,0,0
"1178","Panama","Americas",1957,59.201,1063506,2961.800905,4.01,123426
"1179","Panama","Americas",1962,61.817,1215725,3536.540301,2.616,152219
"1180","Panama","Americas",1967,64.071,1405486,4421.009084,2.254,189761
"1181","Panama","Americas",1972,66.216,1616384,5364.249663,2.145,210898
"1182","Panama","Americas",1977,68.681,1839782,5351.912144,2.465,223398
"1183","Panama","Americas",1982,70.472,2036305,7009.601598,1.791,196523
"1184","Panama","Americas",1987,71.523,2253639,7034.779161,1.051,217334
"1185","Panama","Americas",1992,72.462,2484997,6618.74305,0.939000000000007,231358
"1186","Panama","Americas",1997,73.738,2734531,7113.692252,1.276,249534
"1187","Panama","Americas",2002,74.712,2990875,7356.031934,0.974000000000004,256344
"1188","Panama","Americas",2007,75.537,3242173,9809.185636,0.825000000000003,251298
"1189","Paraguay","Americas",1952,62.649,1555876,1952.308701,0,0
"1190","Paraguay","Americas",1957,63.196,1770902,2046.154706,0.546999999999997,215026
"1191","Paraguay","Americas",1962,64.361,2009813,2148.027146,1.16500000000001,238911
"1192","Paraguay","Americas",1967,64.951,2287985,2299.376311,0.589999999999989,278172
"1193","Paraguay","Americas",1972,65.815,2614104,2523.337977,0.864000000000004,326119
"1194","Paraguay","Americas",1977,66.353,2984494,3248.373311,0.537999999999997,370390
"1195","Paraguay","Americas",1982,66.874,3366439,4258.503604,0.521000000000001,381945
"1196","Paraguay","Americas",1987,67.378,3886512,3998.875695,0.504000000000005,520073
"1197","Paraguay","Americas",1992,68.225,4483945,4196.411078,0.846999999999994,597433
"1198","Paraguay","Americas",1997,69.4,5154123,4247.400261,1.17500000000001,670178
"1199","Paraguay","Americas",2002,70.755,5884491,3783.674243,1.35499999999999,730368
"1200","Paraguay","Americas",2007,71.752,6667147,4172.838464,0.997,782656
"1201","Peru","Americas",1952,43.902,8025700,3758.523437,0,0
"1202","Peru","Americas",1957,46.263,9146100,4245.256698,2.361,1120400
"1203","Peru","Americas",1962,49.096,10516500,4957.037982,2.833,1370400
"1204","Peru","Americas",1967,51.445,12132200,5788.09333,2.349,1615700
"1205","Peru","Americas",1972,55.448,13954700,5937.827283,4.003,1822500
"1206","Peru","Americas",1977,58.447,15990099,6281.290855,2.999,2035399
"1207","Peru","Americas",1982,61.406,18125129,6434.501797,2.959,2135030
"1208","Peru","Americas",1987,64.134,20195924,6360.943444,2.728,2070795
"1209","Peru","Americas",1992,66.458,22430449,4446.380924,2.324,2234525
"1210","Peru","Americas",1997,68.386,24748122,5838.347657,1.928,2317673
"1211","Peru","Americas",2002,69.906,26769436,5909.020073,1.52000000000001,2021314
"1212","Peru","Americas",2007,71.421,28674757,7408.905561,1.515,1905321
"1213","Philippines","Asia",1952,47.752,22438691,1272.880995,0,0
"1214","Philippines","Asia",1957,51.334,26072194,1547.944844,3.582,3633503
"1215","Philippines","Asia",1962,54.757,30325264,1649.552153,3.42299999999999,4253070
"1216","Philippines","Asia",1967,56.393,35356600,1814.12743,1.636,5031336
"1217","Philippines","Asia",1972,58.065,40850141,1989.37407,1.672,5493541
"1218","Philippines","Asia",1977,60.06,46850962,2373.204287,1.995,6000821
"1219","Philippines","Asia",1982,62.082,53456774,2603.273765,2.022,6605812
"1220","Philippines","Asia",1987,64.151,60017788,2189.634995,2.069,6561014
"1221","Philippines","Asia",1992,66.458,67185766,2279.324017,2.307,7167978
"1222","Philippines","Asia",1997,68.564,75012988,2536.534925,2.10599999999999,7827222
"1223","Philippines","Asia",2002,70.303,82995088,2650.921068,1.739,7982100
"1224","Philippines","Asia",2007,71.688,91077287,3190.481016,1.38500000000001,8082199
"1225","Poland","Europe",1952,61.31,25730551,4029.329699,0,0
"1226","Poland","Europe",1957,65.77,28235346,4734.253019,4.45999999999999,2504795
"1227","Poland","Europe",1962,67.64,30329617,5338.752143,1.87,2094271
"1228","Poland","Europe",1967,69.61,31785378,6557.152776,1.97,1455761
"1229","Poland","Europe",1972,70.85,33039545,8006.506993,1.23999999999999,1254167
"1230","Poland","Europe",1977,70.67,34621254,9508.141454,-0.179999999999993,1581709
"1231","Poland","Europe",1982,71.32,36227381,8451.531004,0.649999999999991,1606127
"1232","Poland","Europe",1987,70.98,37740710,9082.351172,-0.339999999999989,1513329
"1233","Poland","Europe",1992,70.99,38370697,7738.881247,0.00999999999999091,629987
"1234","Poland","Europe",1997,72.75,38654957,10159.58368,1.76000000000001,284260
"1235","Poland","Europe",2002,74.67,38625976,12002.23908,1.92,-28981
"1236","Poland","Europe",2007,75.563,38518241,15389.92468,0.893000000000001,-107735
"1237","Portugal","Europe",1952,59.82,8526050,3068.319867,0,0
"1238","Portugal","Europe",1957,61.51,8817650,3774.571743,1.69,291600
"1239","Portugal","Europe",1962,64.39,9019800,4727.954889,2.88,202150
"1240","Portugal","Europe",1967,66.6,9103000,6361.517993,2.20999999999999,83200
"1241","Portugal","Europe",1972,69.26,8970450,9022.247417,2.66000000000001,-132550
"1242","Portugal","Europe",1977,70.41,9662600,10172.48572,1.14999999999999,692150
"1243","Portugal","Europe",1982,72.77,9859650,11753.84291,2.36,197050
"1244","Portugal","Europe",1987,74.06,9915289,13039.30876,1.29000000000001,55639
"1245","Portugal","Europe",1992,74.86,9927680,16207.26663,0.799999999999997,12391
"1246","Portugal","Europe",1997,75.97,10156415,17641.03156,1.11,228735
"1247","Portugal","Europe",2002,77.29,10433867,19970.90787,1.32000000000001,277452
"1248","Portugal","Europe",2007,78.098,10642836,20509.64777,0.807999999999993,208969
"1249","Puerto Rico","Americas",1952,64.28,2227000,3081.959785,0,0
"1250","Puerto Rico","Americas",1957,68.54,2260000,3907.156189,4.26000000000001,33000
"1251","Puerto Rico","Americas",1962,69.62,2448046,5108.34463,1.08,188046
"1252","Puerto Rico","Americas",1967,71.1,2648961,6929.277714,1.47999999999999,200915
"1253","Puerto Rico","Americas",1972,72.16,2847132,9123.041742,1.06,198171
"1254","Puerto Rico","Americas",1977,73.44,3080828,9770.524921,1.28,233696
"1255","Puerto Rico","Americas",1982,73.75,3279001,10330.98915,0.310000000000002,198173
"1256","Puerto Rico","Americas",1987,74.63,3444468,12281.34191,0.879999999999995,165467
"1257","Puerto Rico","Americas",1992,73.911,3585176,14641.58711,-0.718999999999994,140708
"1258","Puerto Rico","Americas",1997,74.917,3759430,16999.4333,1.006,174254
"1259","Puerto Rico","Americas",2002,77.778,3859606,18855.60618,2.861,100176
"1260","Puerto Rico","Americas",2007,78.746,3942491,19328.70901,0.967999999999989,82885
"1261","Reunion","Africa",1952,52.724,257700,2718.885295,0,0
"1262","Reunion","Africa",1957,55.09,308700,2769.451844,2.36600000000001,51000
"1263","Reunion","Africa",1962,57.666,358900,3173.72334,2.57599999999999,50200
"1264","Reunion","Africa",1967,60.542,414024,4021.175739,2.876,55124
"1265","Reunion","Africa",1972,64.274,461633,5047.658563,3.732,47609
"1266","Reunion","Africa",1977,67.064,492095,4319.804067,2.78999999999999,30462
"1267","Reunion","Africa",1982,69.885,517810,5267.219353,2.82100000000001,25715
"1268","Reunion","Africa",1987,71.913,562035,5303.377488,2.02799999999999,44225
"1269","Reunion","Africa",1992,73.615,622191,6101.255823,1.702,60156
"1270","Reunion","Africa",1997,74.772,684810,6071.941411,1.15700000000001,62619
"1271","Reunion","Africa",2002,75.744,743981,6316.1652,0.971999999999994,59171
"1272","Reunion","Africa",2007,76.442,798094,7670.122558,0.697999999999993,54113
"1273","Romania","Europe",1952,61.05,16630000,3144.613186,0,0
"1274","Romania","Europe",1957,64.1,17829327,3943.370225,3.05,1199327
"1275","Romania","Europe",1962,66.8,18680721,4734.997586,2.7,851394
"1276","Romania","Europe",1967,66.8,19284814,6470.866545,0,604093
"1277","Romania","Europe",1972,69.21,20662648,8011.414402,2.41,1377834
"1278","Romania","Europe",1977,69.46,21658597,9356.39724,0.25,995949
"1279","Romania","Europe",1982,69.66,22356726,9605.314053,0.200000000000003,698129
"1280","Romania","Europe",1987,69.53,22686371,9696.273295,-0.129999999999995,329645
"1281","Romania","Europe",1992,69.36,22797027,6598.409903,-0.170000000000002,110656
"1282","Romania","Europe",1997,69.72,22562458,7346.547557,0.359999999999999,-234569
"1283","Romania","Europe",2002,71.322,22404337,7885.360081,1.602,-158121
"1284","Romania","Europe",2007,72.476,22276056,10808.47561,1.154,-128281
"1285","Rwanda","Africa",1952,40,2534927,493.3238752,0,0
"1286","Rwanda","Africa",1957,41.5,2822082,540.2893983,1.5,287155
"1287","Rwanda","Africa",1962,43,3051242,597.4730727,1.5,229160
"1288","Rwanda","Africa",1967,44.1,3451079,510.9637142,1.1,399837
"1289","Rwanda","Africa",1972,44.6,3992121,590.5806638,0.5,541042
"1290","Rwanda","Africa",1977,45,4657072,670.0806011,0.399999999999999,664951
"1291","Rwanda","Africa",1982,46.218,5507565,881.5706467,1.218,850493
"1292","Rwanda","Africa",1987,44.02,6349365,847.991217,-2.198,841800
"1293","Rwanda","Africa",1992,23.599,7290203,737.0685949,-20.421,940838
"1294","Rwanda","Africa",1997,36.087,7212583,589.9445051,12.488,-77620
"1295","Rwanda","Africa",2002,43.413,7852401,785.6537648,7.32599999999999,639818
"1296","Rwanda","Africa",2007,46.242,8860588,863.0884639,2.829,1008187
"1297","Sao Tome and Principe","Africa",1952,46.471,60011,879.5835855,0,0
"1298","Sao Tome and Principe","Africa",1957,48.945,61325,860.7369026,2.474,1314
"1299","Sao Tome and Principe","Africa",1962,51.893,65345,1071.551119,2.948,4020
"1300","Sao Tome and Principe","Africa",1967,54.425,70787,1384.840593,2.532,5442
"1301","Sao Tome and Principe","Africa",1972,56.48,76595,1532.985254,2.055,5808
"1302","Sao Tome and Principe","Africa",1977,58.55,86796,1737.561657,2.07,10201
"1303","Sao Tome and Principe","Africa",1982,60.351,98593,1890.218117,1.801,11797
"1304","Sao Tome and Principe","Africa",1987,61.728,110812,1516.525457,1.377,12219
"1305","Sao Tome and Principe","Africa",1992,62.742,125911,1428.777814,1.014,15099
"1306","Sao Tome and Principe","Africa",1997,63.306,145608,1339.076036,0.564,19697
"1307","Sao Tome and Principe","Africa",2002,64.337,170372,1353.09239,1.03100000000001,24764
"1308","Sao Tome and Principe","Africa",2007,65.528,199579,1598.435089,1.191,29207
"1309","Saudi Arabia","Asia",1952,39.875,4005677,6459.554823,0,0
"1310","Saudi Arabia","Asia",1957,42.868,4419650,8157.591248,2.993,413973
"1311","Saudi Arabia","Asia",1962,45.914,4943029,11626.41975,3.046,523379
"1312","Saudi Arabia","Asia",1967,49.901,5618198,16903.04886,3.987,675169
"1313","Saudi Arabia","Asia",1972,53.886,6472756,24837.42865,3.985,854558
"1314","Saudi Arabia","Asia",1977,58.69,8128505,34167.7626,4.80399999999999,1655749
"1315","Saudi Arabia","Asia",1982,63.012,11254672,33693.17525,4.322,3126167
"1316","Saudi Arabia","Asia",1987,66.295,14619745,21198.26136,3.283,3365073
"1317","Saudi Arabia","Asia",1992,68.768,16945857,24841.61777,2.473,2326112
"1318","Saudi Arabia","Asia",1997,70.533,21229759,20586.69019,1.765,4283902
"1319","Saudi Arabia","Asia",2002,71.626,24501530,19014.54118,1.093,3271771
"1320","Saudi Arabia","Asia",2007,72.777,27601038,21654.83194,1.151,3099508
"1321","Senegal","Africa",1952,37.278,2755589,1450.356983,0,0
"1322","Senegal","Africa",1957,39.329,3054547,1567.653006,2.051,298958
"1323","Senegal","Africa",1962,41.454,3430243,1654.988723,2.125,375696
"1324","Senegal","Africa",1967,43.563,3965841,1612.404632,2.109,535598
"1325","Senegal","Africa",1972,45.815,4588696,1597.712056,2.252,622855
"1326","Senegal","Africa",1977,48.879,5260855,1561.769116,3.064,672159
"1327","Senegal","Africa",1982,52.379,6147783,1518.479984,3.5,886928
"1328","Senegal","Africa",1987,55.769,7171347,1441.72072,3.39,1023564
"1329","Senegal","Africa",1992,58.196,8307920,1367.899369,2.427,1136573
"1330","Senegal","Africa",1997,60.187,9535314,1392.368347,1.991,1227394
"1331","Senegal","Africa",2002,61.6,10870037,1519.635262,1.413,1334723
"1332","Senegal","Africa",2007,63.062,12267493,1712.472136,1.462,1397456
"1333","Serbia","Europe",1952,57.996,6860147,3581.459448,0,0
"1334","Serbia","Europe",1957,61.685,7271135,4981.090891,3.689,410988
"1335","Serbia","Europe",1962,64.531,7616060,6289.629157,2.846,344925
"1336","Serbia","Europe",1967,66.914,7971222,7991.707066,2.383,355162
"1337","Serbia","Europe",1972,68.7,8313288,10522.06749,1.786,342066
"1338","Serbia","Europe",1977,70.3,8686367,12980.66956,1.59999999999999,373079
"1339","Serbia","Europe",1982,70.162,9032824,15181.0927,-0.137999999999991,346457
"1340","Serbia","Europe",1987,71.218,9230783,15870.87851,1.056,197959
"1341","Serbia","Europe",1992,71.659,9826397,9325.068238,0.441000000000003,595614
"1342","Serbia","Europe",1997,72.232,10336594,7914.320304,0.572999999999993,510197
"1343","Serbia","Europe",2002,73.213,10111559,7236.075251,0.980999999999995,-225035
"1344","Serbia","Europe",2007,74.002,10150265,9786.534714,0.789000000000001,38706
"1345","Sierra Leone","Africa",1952,30.331,2143249,879.7877358,0,0
"1346","Sierra Leone","Africa",1957,31.57,2295678,1004.484437,1.239,152429
"1347","Sierra Leone","Africa",1962,32.767,2467895,1116.639877,1.197,172217
"1348","Sierra Leone","Africa",1967,34.113,2662190,1206.043465,1.346,194295
"1349","Sierra Leone","Africa",1972,35.4,2879013,1353.759762,1.287,216823
"1350","Sierra Leone","Africa",1977,36.788,3140897,1348.285159,1.388,261884
"1351","Sierra Leone","Africa",1982,38.445,3464522,1465.010784,1.657,323625
"1352","Sierra Leone","Africa",1987,40.006,3868905,1294.447788,1.561,404383
"1353","Sierra Leone","Africa",1992,38.333,4260884,1068.696278,-1.673,391979
"1354","Sierra Leone","Africa",1997,39.897,4578212,574.6481576,1.564,317328
"1355","Sierra Leone","Africa",2002,41.012,5359092,699.489713,1.115,780880
"1356","Sierra Leone","Africa",2007,42.568,6144562,862.5407561,1.556,785470
"1357","Singapore","Asia",1952,60.396,1127000,2315.138227,0,0
"1358","Singapore","Asia",1957,63.179,1445929,2843.104409,2.783,318929
"1359","Singapore","Asia",1962,65.798,1750200,3674.735572,2.619,304271
"1360","Singapore","Asia",1967,67.946,1977600,4977.41854,2.148,227400
"1361","Singapore","Asia",1972,69.521,2152400,8597.756202,1.575,174800
"1362","Singapore","Asia",1977,70.795,2325300,11210.08948,1.274,172900
"1363","Singapore","Asia",1982,71.76,2651869,15169.16112,0.965000000000003,326569
"1364","Singapore","Asia",1987,73.56,2794552,18861.53081,1.8,142683
"1365","Singapore","Asia",1992,75.788,3235865,24769.8912,2.22799999999999,441313
"1366","Singapore","Asia",1997,77.158,3802309,33519.4766,1.37,566444
"1367","Singapore","Asia",2002,78.77,4197776,36023.1054,1.61199999999999,395467
"1368","Singapore","Asia",2007,79.972,4553009,47143.17964,1.202,355233
"1369","Slovak Republic","Europe",1952,64.36,3558137,5074.659104,0,0
"1370","Slovak Republic","Europe",1957,67.45,3844277,6093.26298,3.09,286140
"1371","Slovak Republic","Europe",1962,70.33,4237384,7481.107598,2.88,393107
"1372","Slovak Republic","Europe",1967,70.98,4442238,8412.902397,0.650000000000006,204854
"1373","Slovak Republic","Europe",1972,70.35,4593433,9674.167626,-0.63000000000001,151195
"1374","Slovak Republic","Europe",1977,70.45,4827803,10922.66404,0.100000000000009,234370
"1375","Slovak Republic","Europe",1982,70.8,5048043,11348.54585,0.349999999999994,220240
"1376","Slovak Republic","Europe",1987,71.08,5199318,12037.26758,0.280000000000001,151275
"1377","Slovak Republic","Europe",1992,71.38,5302888,9498.467723,0.299999999999997,103570
"1378","Slovak Republic","Europe",1997,72.71,5383010,12126.23065,1.33,80122
"1379","Slovak Republic","Europe",2002,73.8,5410052,13638.77837,1.09,27042
"1380","Slovak Republic","Europe",2007,74.663,5447502,18678.31435,0.863,37450
"1381","Slovenia","Europe",1952,65.57,1489518,4215.041741,0,0
"1382","Slovenia","Europe",1957,67.85,1533070,5862.276629,2.28,43552
"1383","Slovenia","Europe",1962,69.15,1582962,7402.303395,1.30000000000001,49892
"1384","Slovenia","Europe",1967,69.18,1646912,9405.489397,0.0300000000000011,63950
"1385","Slovenia","Europe",1972,69.82,1694510,12383.4862,0.639999999999986,47598
"1386","Slovenia","Europe",1977,70.97,1746919,15277.03017,1.15000000000001,52409
"1387","Slovenia","Europe",1982,71.063,1861252,17866.72175,0.0930000000000035,114333
"1388","Slovenia","Europe",1987,72.25,1945870,18678.53492,1.187,84618
"1389","Slovenia","Europe",1992,73.64,1999210,14214.71681,1.39,53340
"1390","Slovenia","Europe",1997,75.13,2011612,17161.10735,1.48999999999999,12402
"1391","Slovenia","Europe",2002,76.66,2011497,20660.01936,1.53,-115
"1392","Slovenia","Europe",2007,77.926,2009245,25768.25759,1.26600000000001,-2252
"1393","Somalia","Africa",1952,32.978,2526994,1135.749842,0,0
"1394","Somalia","Africa",1957,34.977,2780415,1258.147413,1.999,253421
"1395","Somalia","Africa",1962,36.981,3080153,1369.488336,2.004,299738
"1396","Somalia","Africa",1967,38.977,3428839,1284.73318,1.996,348686
"1397","Somalia","Africa",1972,40.973,3840161,1254.576127,1.996,411322
"1398","Somalia","Africa",1977,41.974,4353666,1450.992513,1.001,513505
"1399","Somalia","Africa",1982,42.955,5828892,1176.807031,0.981000000000002,1475226
"1400","Somalia","Africa",1987,44.501,6921858,1093.244963,1.546,1092966
"1401","Somalia","Africa",1992,39.658,6099799,926.9602964,-4.843,-822059
"1402","Somalia","Africa",1997,43.795,6633514,930.5964284,4.137,533715
"1403","Somalia","Africa",2002,45.936,7753310,882.0818218,2.141,1119796
"1404","Somalia","Africa",2007,48.159,9118773,926.1410683,2.223,1365463
"1405","South Africa","Africa",1952,45.009,14264935,4725.295531,0,0
"1406","South Africa","Africa",1957,47.985,16151549,5487.104219,2.976,1886614
"1407","South Africa","Africa",1962,49.951,18356657,5768.729717,1.966,2205108
"1408","South Africa","Africa",1967,51.927,20997321,7114.477971,1.976,2640664
"1409","South Africa","Africa",1972,53.696,23935810,7765.962636,1.769,2938489
"1410","South Africa","Africa",1977,55.527,27129932,8028.651439,1.831,3194122
"1411","South Africa","Africa",1982,58.161,31140029,8568.266228,2.634,4010097
"1412","South Africa","Africa",1987,60.834,35933379,7825.823398,2.673,4793350
"1413","South Africa","Africa",1992,61.888,39964159,7225.069258,1.05399999999999,4030780
"1414","South Africa","Africa",1997,60.236,42835005,7479.188244,-1.652,2870846
"1415","South Africa","Africa",2002,53.365,44433622,7710.946444,-6.871,1598617
"1416","South Africa","Africa",2007,49.339,43997828,9269.657808,-4.026,-435794
"1417","Spain","Europe",1952,64.94,28549870,3834.034742,0,0
"1418","Spain","Europe",1957,66.66,29841614,4564.80241,1.72,1291744
"1419","Spain","Europe",1962,69.69,31158061,5693.843879,3.03,1316447
"1420","Spain","Europe",1967,71.44,32850275,7993.512294,1.75,1692214
"1421","Spain","Europe",1972,73.06,34513161,10638.75131,1.62,1662886
"1422","Spain","Europe",1977,74.39,36439000,13236.92117,1.33,1925839
"1423","Spain","Europe",1982,76.3,37983310,13926.16997,1.91,1544310
"1424","Spain","Europe",1987,76.9,38880702,15764.98313,0.600000000000009,897392
"1425","Spain","Europe",1992,77.57,39549438,18603.06452,0.669999999999987,668736
"1426","Spain","Europe",1997,78.77,39855442,20445.29896,1.2,306004
"1427","Spain","Europe",2002,79.78,40152517,24835.47166,1.01000000000001,297075
"1428","Spain","Europe",2007,80.941,40448191,28821.0637,1.161,295674
"1429","Sri Lanka","Asia",1952,57.593,7982342,1083.53203,0,0
"1430","Sri Lanka","Asia",1957,61.456,9128546,1072.546602,3.863,1146204
"1431","Sri Lanka","Asia",1962,62.192,10421936,1074.47196,0.735999999999997,1293390
"1432","Sri Lanka","Asia",1967,64.266,11737396,1135.514326,2.07400000000001,1315460
"1433","Sri Lanka","Asia",1972,65.042,13016733,1213.39553,0.775999999999996,1279337
"1434","Sri Lanka","Asia",1977,65.949,14116836,1348.775651,0.906999999999996,1100103
"1435","Sri Lanka","Asia",1982,68.757,15410151,1648.079789,2.80800000000001,1293315
"1436","Sri Lanka","Asia",1987,69.011,16495304,1876.766827,0.253999999999991,1085153
"1437","Sri Lanka","Asia",1992,70.379,17587060,2153.739222,1.36800000000001,1091756
"1438","Sri Lanka","Asia",1997,70.457,18698655,2664.477257,0.0779999999999887,1111595
"1439","Sri Lanka","Asia",2002,70.815,19576783,3015.378833,0.358000000000004,878128
"1440","Sri Lanka","Asia",2007,72.396,20378239,3970.095407,1.581,801456
"1441","Sudan","Africa",1952,38.635,8504667,1615.991129,0,0
"1442","Sudan","Africa",1957,39.624,9753392,1770.337074,0.989000000000004,1248725
"1443","Sudan","Africa",1962,40.87,11183227,1959.593767,1.246,1429835
"1444","Sudan","Africa",1967,42.858,12716129,1687.997641,1.988,1532902
"1445","Sudan","Africa",1972,45.083,14597019,1659.652775,2.225,1880890
"1446","Sudan","Africa",1977,47.8,17104986,2202.988423,2.717,2507967
"1447","Sudan","Africa",1982,50.338,20367053,1895.544073,2.538,3262067
"1448","Sudan","Africa",1987,51.744,24725960,1507.819159,1.406,4358907
"1449","Sudan","Africa",1992,53.556,28227588,1492.197043,1.812,3501628
"1450","Sudan","Africa",1997,55.373,32160729,1632.210764,1.817,3933141
"1451","Sudan","Africa",2002,56.369,37090298,1993.398314,0.996000000000002,4929569
"1452","Sudan","Africa",2007,58.556,42292929,2602.394995,2.187,5202631
"1453","Swaziland","Africa",1952,41.407,290243,1148.376626,0,0
"1454","Swaziland","Africa",1957,43.424,326741,1244.708364,2.017,36498
